id,user_id,roll_number,registration_no,name,section,batch_year,current_semester,current_cgpa,overall_attendance,aadhar_no,apar_id,phone,aishe_id,github_url,leetcode_url,linkedin_url,resume_url,avatar_url
3ba6bb55-fb55-45c1-8c1e-5c545095c667,c033b9b3-9dc7-49ca-a8e5-e127d9d8cc70,23ESKCS160,REG20260160,Bhavya Kumar,E,2025-2029,2,7.66,84.5,997299922983,APAR-2026-00160,+91-7373506211,AISHE-15957459,https://github.com/student160,https://leetcode.com/student160,https://linkedin.com/in/student160-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS160.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student160
f8bd4c71-45ff-4dab-b2d3-bbf1ebcd193b,cff8c444-91d5-4c5f-bbfb-3e6064b75786,23ESKCS161,REG20260161,Nikhil Rathore,D,2024-2028,4,7.64,88.5,995512036693,APAR-2026-00161,+91-9101815992,AISHE-79782527,https://github.com/student161,https://leetcode.com/student161,https://linkedin.com/in/student161-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS161.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student161
19139439-ffbf-483f-ba8d-7ac63c091b03,e38c8f64-f56c-4762-bab5-f1d71e60b641,23ESKCS162,REG20260162,Priya Khandelwal,E,2023-2027,6,8.13,68.9,999085085831,APAR-2026-00162,+91-7491079829,AISHE-67887757,https://github.com/student162,https://leetcode.com/student162,https://linkedin.com/in/student162-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS162.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student162
2c31b150-b3c4-489f-8693-6013b9436ffe,30d3fe88-87db-4a04-92d0-a5a494d97f67,23ESKCS163,REG20260163,Nikhil Bansal,E,2024-2028,4,6.76,85.4,997656585540,APAR-2026-00163,+91-6813219781,AISHE-54318698,https://github.com/student163,https://leetcode.com/student163,https://linkedin.com/in/student163-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS163.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student163
3f585e7a-a76b-4a8c-94a4-c4043f78aeee,49584b80-e495-4125-96d7-aa896d4fa76d,23ESKCS164,REG20260164,Arjun Chaudhary,D,2025-2029,2,7.7,68.9,999327720711,APAR-2026-00164,+91-8812306873,AISHE-26726926,https://github.com/student164,https://leetcode.com/student164,https://linkedin.com/in/student164-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS164.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student164
03a9826d-4b05-4977-b633-909e5cab854f,09a24546-4a8f-407e-ad6e-79424e63faf6,23ESKCS165,REG20260165,Riya Bansal,A,2023-2027,6,8.1,86.0,992962750938,APAR-2026-00165,+91-8644518647,AISHE-51511484,https://github.com/student165,https://leetcode.com/student165,https://linkedin.com/in/student165-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS165.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student165
be804ffe-7b1c-4afb-be73-892ffdcaa995,77c3f902-cbc0-4cc9-8dbc-e8756dd997fc,23ESKCS166,REG20260166,Siddharth Kumar,B,2026-2030,1,9.36,77.4,997581349471,APAR-2026-00166,+91-9450236225,AISHE-64009265,https://github.com/student166,https://leetcode.com/student166,https://linkedin.com/in/student166-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS166.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student166
fe7d693a-701e-4722-b742-b18e299411ad,5ad267a8-45a5-439c-a173-0272e3f226a8,23ESKCS167,REG20260167,Mehak Kumar,A,2026-2030,1,5.55,68.6,999704383260,APAR-2026-00167,+91-8695295870,AISHE-27084279,https://github.com/student167,https://leetcode.com/student167,https://linkedin.com/in/student167-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS167.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student167
2cd8aded-286c-4d6b-aef9-d3f737ee116f,8912b38b-c6dd-40e5-b54a-b02ce5b56167,23ESKCS168,REG20260168,Sanjay Jain,A,2026-2030,1,8.21,92.1,998907752613,APAR-2026-00168,+91-7551450815,AISHE-99245317,https://github.com/student168,https://leetcode.com/student168,https://linkedin.com/in/student168-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS168.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student168
4454e29c-1b68-4767-aaef-cb16b89997b4,c7dc8ff3-a11a-4f05-a177-872bc99e9562,23ESKCS169,REG20260169,Vaibhav Chaudhary,B,2023-2027,6,6.23,82.6,996170675407,APAR-2026-00169,+91-9827264603,AISHE-33357554,https://github.com/student169,https://leetcode.com/student169,https://linkedin.com/in/student169-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS169.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student169
8afbbc17-5de9-41d9-8309-09ea87c46621,d7afc0cd-6afb-4b5e-8d0d-acdfa1806e3f,23ESKCS170,REG20260170,Yash Yadav,A,2024-2028,4,5.87,76.8,996913417388,APAR-2026-00170,+91-8536019893,AISHE-83542887,https://github.com/student170,https://leetcode.com/student170,https://linkedin.com/in/student170-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS170.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student170
4117a364-ae31-4089-8541-dac4555bee96,9cf05697-6fbb-44f6-a5a9-eac0bfaca122,23ESKCS171,REG20260171,Sachin Meena,C,2026-2030,1,7.72,86.2,997691931222,APAR-2026-00171,+91-6426283245,AISHE-48508907,https://github.com/student171,https://leetcode.com/student171,https://linkedin.com/in/student171-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS171.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student171
bda3289e-fa56-487f-ab01-2addfa83b70f,e171d109-d9a3-4c2f-84f5-0af392136566,23ESKCS172,REG20260172,Kashish Verma,B,2026-2030,1,6.95,87.8,996469458481,APAR-2026-00172,+91-7561588882,AISHE-87844239,https://github.com/student172,https://leetcode.com/student172,https://linkedin.com/in/student172-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS172.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student172
6100bd34-64d4-4824-9fc1-d2a28fb1ef85,8a94a56e-0d89-43e0-89d3-f73f53a35156,23ESKCS173,REG20260173,Nikhil Meena,B,2025-2029,2,10.0,85.7,995634396140,APAR-2026-00173,+91-8599277266,AISHE-69295515,https://github.com/student173,https://leetcode.com/student173,https://linkedin.com/in/student173-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS173.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student173
1bb6f043-1c46-4430-890f-7bab8ffbd88f,d4de48e5-cdfb-42e7-b786-4e8a1f94b8e1,23ESKCS174,REG20260174,Gaurav Gupta,E,2025-2029,2,9.09,71.6,991589582874,APAR-2026-00174,+91-9825449223,AISHE-38682516,https://github.com/student174,https://leetcode.com/student174,https://linkedin.com/in/student174-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS174.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student174
eb92fbf1-8d20-4f42-872a-8aaa1edb0d66,62400f7a-0688-4e4f-8f92-c5471db90005,23ESKCS175,REG20260175,Tanya Rathore,B,2024-2028,4,8.57,82.2,998375996706,APAR-2026-00175,+91-9952266893,AISHE-32775593,https://github.com/student175,https://leetcode.com/student175,https://linkedin.com/in/student175-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS175.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student175
bb1407aa-54d3-4443-bcf8-26a6e4b53711,74871d47-2b14-4c6e-ad0e-31f5174ba3de,23ESKCS176,REG20260176,Sameer Dhankar,D,2026-2030,1,6.61,79.5,999434946593,APAR-2026-00176,+91-6404713332,AISHE-79182797,https://github.com/student176,https://leetcode.com/student176,https://linkedin.com/in/student176-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS176.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student176
c09b927d-fe3c-4e8d-a157-100cef49d473,c71386ed-83e2-499b-8661-37f3d4fe6daf,23ESKCS177,REG20260177,Aniket Soni,E,2024-2028,4,5.52,74.6,995022964391,APAR-2026-00177,+91-8200273738,AISHE-41523529,https://github.com/student177,https://leetcode.com/student177,https://linkedin.com/in/student177-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS177.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student177
a85f56b6-d3e0-40ad-8013-54d17dd157d8,1baf161f-5d3d-431e-9bd0-216e76430374,23ESKCS178,REG20260178,Aditya Mehta,D,2024-2028,4,10.0,67.6,999272277517,APAR-2026-00178,+91-8341206079,AISHE-36726767,https://github.com/student178,https://leetcode.com/student178,https://linkedin.com/in/student178-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS178.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student178
409cf411-6e95-4cdb-b382-448abd0c129a,16ad004c-ccfd-41c5-be5a-a1677b66084a,23ESKCS179,REG20260179,Kunal Khandelwal,D,2026-2030,1,7.89,74.7,997460544257,APAR-2026-00179,+91-7126226563,AISHE-16202700,https://github.com/student179,https://leetcode.com/student179,https://linkedin.com/in/student179-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS179.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student179
bef769fe-c1a0-4bf9-aa74-75899f4c4c31,06159fdb-82ac-4726-a1fc-604781399e38,23ESKCS180,REG20260180,Vikas Pandey,C,2024-2028,4,8.48,79.4,991829621438,APAR-2026-00180,+91-7610173760,AISHE-92043803,https://github.com/student180,https://leetcode.com/student180,https://linkedin.com/in/student180-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS180.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student180
cbe48a00-dba8-4941-8877-14b9d4018bef,f7052fc3-daee-4785-909b-d2d95c90473b,23ESKCS181,REG20260181,Parth Rathore,C,2023-2027,6,6.96,81.4,995216305811,APAR-2026-00181,+91-6588999385,AISHE-65625330,https://github.com/student181,https://leetcode.com/student181,https://linkedin.com/in/student181-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS181.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student181
51146eb7-964c-49c5-b017-92e613faf320,01bdd222-fe94-4bd1-86c3-20fc161fbf04,23ESKCS182,REG20260182,Mohit Jain,D,2025-2029,2,8.38,75.8,995344083415,APAR-2026-00182,+91-7871318048,AISHE-61536717,https://github.com/student182,https://leetcode.com/student182,https://linkedin.com/in/student182-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS182.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student182
d689ac4b-bafe-4de3-afc0-e804c2580239,08a6762a-1990-40a9-a139-ac3e23309248,23ESKCS183,REG20260183,Ansh Pandey,C,2024-2028,4,6.23,85.8,996562144168,APAR-2026-00183,+91-9529123992,AISHE-42747037,https://github.com/student183,https://leetcode.com/student183,https://linkedin.com/in/student183-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS183.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student183
ad1cfaf1-754b-48ad-afc9-65092927ffc7,4bee63ea-cd97-465f-99f5-c82b340e601b,23ESKCS184,REG20260184,Ayush Pandey,E,2025-2029,2,6.09,85.5,999941564889,APAR-2026-00184,+91-7804436922,AISHE-10744212,https://github.com/student184,https://leetcode.com/student184,https://linkedin.com/in/student184-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS184.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student184
c1083a62-3b14-4f0d-8ffd-1c6cbaae1aff,08ad0239-dac2-4e7d-a2fd-a4e4956c9f58,23ESKCS185,REG20260185,Sanjay Chaudhary,A,2024-2028,4,6.79,75.7,997529817202,APAR-2026-00185,+91-6935822550,AISHE-67062156,https://github.com/student185,https://leetcode.com/student185,https://linkedin.com/in/student185-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS185.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student185
f5a9cfac-58d1-4b44-9fe1-0b48e485a3ec,8f8a076c-4c87-479f-8558-8259ffa2e160,23ESKCS186,REG20260186,Aniket Rathore,D,2023-2027,6,6.02,82.3,999837912171,APAR-2026-00186,+91-7288856883,AISHE-79519112,https://github.com/student186,https://leetcode.com/student186,https://linkedin.com/in/student186-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS186.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student186
4fc2d90d-1585-4489-9ff9-6efd2aa92b0e,16812963-a35a-4549-add5-63b647e5e49e,23ESKCS187,REG20260187,Nikhil Joshi,A,2024-2028,4,7.08,76.9,999863781340,APAR-2026-00187,+91-9153921577,AISHE-84813739,https://github.com/student187,https://leetcode.com/student187,https://linkedin.com/in/student187-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS187.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student187
fb2c6ae3-df5b-4ce9-aebf-5328b0399ab1,cb4603ec-0b20-4dc5-b26f-8f4a7f593581,23ESKCS188,REG20260188,Priya Bansal,C,2026-2030,1,7.68,83.9,999434381924,APAR-2026-00188,+91-7230307805,AISHE-71265269,https://github.com/student188,https://leetcode.com/student188,https://linkedin.com/in/student188-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS188.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student188
6acff061-b26f-4ed0-b643-7e8744c10050,5fe462e6-883e-4358-b6f7-877f428c3700,23ESKCS189,REG20260189,Mohit Mehta,A,2024-2028,4,6.77,70.1,997602474932,APAR-2026-00189,+91-7960514523,AISHE-72363359,https://github.com/student189,https://leetcode.com/student189,https://linkedin.com/in/student189-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS189.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student189
2de02bf8-dad6-4d6d-b1b4-371757677280,0e515847-fa3b-41d8-82d8-061d5a37eaf8,23ESKCS190,REG20260190,Aarav Agarwal,C,2026-2030,1,6.7,66.3,997579604775,APAR-2026-00190,+91-8910943524,AISHE-69401199,https://github.com/student190,https://leetcode.com/student190,https://linkedin.com/in/student190-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS190.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student190
53e1e785-d6ed-4904-a0a3-d5d5fbef2753,e5d04c34-ea2c-425a-85be-e295b2c19a66,23ESKCS191,REG20260191,Vikas Chaudhary,A,2026-2030,1,5.29,61.4,994818403524,APAR-2026-00191,+91-9991816852,AISHE-83534128,https://github.com/student191,https://leetcode.com/student191,https://linkedin.com/in/student191-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS191.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student191
95a87c74-750e-4a67-a9cd-e11e462e8260,d2f2118b-68e8-4992-9038-f6516cff60bb,23ESKCS192,REG20260192,Utkarsh Verma,A,2024-2028,4,7.33,67.4,991242425312,APAR-2026-00192,+91-9270894498,AISHE-73709724,https://github.com/student192,https://leetcode.com/student192,https://linkedin.com/in/student192-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS192.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student192
2fb2c8b1-e864-4ab0-9271-1d083fe14749,acb3e3f2-f756-4101-8adf-86fee08cffb3,23ESKCS193,REG20260193,Khushi Singh,E,2025-2029,2,7.6,98.0,993238756264,APAR-2026-00193,+91-9378304807,AISHE-43183955,https://github.com/student193,https://leetcode.com/student193,https://linkedin.com/in/student193-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS193.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student193
fabd70fc-d6f2-4cc4-b34c-1379e85b960a,caec49f6-eb2b-456b-91d8-b031a824c849,23ESKCS194,REG20260194,Shivam Yadav,B,2026-2030,1,7.05,77.3,997547518988,APAR-2026-00194,+91-8922286180,AISHE-79967676,https://github.com/student194,https://leetcode.com/student194,https://linkedin.com/in/student194-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS194.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student194
6b8a2c7d-2352-4224-b0d2-449f0997b999,54f8bcb6-c0e3-4119-a15d-2f066f53831b,23ESKCS195,REG20260195,Dev Sharma,D,2024-2028,4,7.99,71.0,994039019239,APAR-2026-00195,+91-9772966010,AISHE-42111036,https://github.com/student195,https://leetcode.com/student195,https://linkedin.com/in/student195-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS195.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student195
3429e66c-34c4-4c6d-880e-b1533d5cc61d,8deae388-0ef0-406b-bb29-204abee695c7,23ESKCS196,REG20260196,Nisha Sharma,E,2024-2028,4,6.7,83.9,992593765720,APAR-2026-00196,+91-8572309605,AISHE-20399639,https://github.com/student196,https://leetcode.com/student196,https://linkedin.com/in/student196-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS196.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student196
2d35b1f4-f239-4d0a-8fe2-6dbd3991554c,440d158f-3d0e-407b-b691-c4b056e22c96,23ESKCS197,REG20260197,Mohit Srivastava,E,2023-2027,6,7.94,73.4,993400244551,APAR-2026-00197,+91-8351785565,AISHE-46468984,https://github.com/student197,https://leetcode.com/student197,https://linkedin.com/in/student197-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS197.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student197
121dad7f-adcb-4cfa-98b0-086aeca4ac60,084286f4-72b0-46f9-9b65-9aa2330b59d3,23ESKCS198,REG20260198,Aarav Gupta,B,2023-2027,6,7.36,60.1,994927495477,APAR-2026-00198,+91-8443285529,AISHE-82498004,https://github.com/student198,https://leetcode.com/student198,https://linkedin.com/in/student198-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS198.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student198
2627b2fe-5f07-4dc4-9587-597de2848dc9,ab916f89-8ba2-4cef-ab1c-35cc56407cd7,23ESKCS199,REG20260199,Khushi Khandelwal,D,2026-2030,1,6.29,76.3,996418365950,APAR-2026-00199,+91-6248578017,AISHE-30244148,https://github.com/student199,https://leetcode.com/student199,https://linkedin.com/in/student199-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS199.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student199
0c7864f5-f70a-4ef4-9532-68be5cec2413,cdf7e0b2-a62a-4179-bae1-bce5474411ca,23ESKCS200,REG20260200,Vikas Patel,C,2024-2028,4,6.55,86.8,991626733291,APAR-2026-00200,+91-7511281012,AISHE-30509175,https://github.com/student200,https://leetcode.com/student200,https://linkedin.com/in/student200-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS200.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student200
06d36a42-a4bb-4852-8940-4dcf346b5523,c6983816-bdc4-45dc-9a86-930a6df683d6,23ESKCS201,REG20260201,Nisha Khandelwal,B,2024-2028,4,6.84,87.9,994579265610,APAR-2026-00201,+91-7168965204,AISHE-65682626,https://github.com/student201,https://leetcode.com/student201,https://linkedin.com/in/student201-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS201.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student201
e5daf360-227b-4498-8be4-f6377838e453,a45facb6-055a-4c3d-a9cc-3c978d298827,23ESKCS202,REG20260202,Janvi Patel,D,2026-2030,1,8.45,95.6,991726990723,APAR-2026-00202,+91-9455281184,AISHE-82828034,https://github.com/student202,https://leetcode.com/student202,https://linkedin.com/in/student202-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS202.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student202
e7f7794c-9349-46fb-90c4-5d880bce28e9,9a8421ba-d8e8-408d-9dfd-758a45b753cd,23ESKCS203,REG20260203,Sachin Soni,A,2023-2027,6,7.65,74.8,995322385626,APAR-2026-00203,+91-9546434187,AISHE-18357162,https://github.com/student203,https://leetcode.com/student203,https://linkedin.com/in/student203-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS203.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student203
ca0d8d1c-f746-4896-a363-530b495079f0,f0cbc061-6b61-478c-9fbf-49246c95adc1,23ESKCS204,REG20260204,Ayush Agarwal,B,2026-2030,1,6.24,89.4,993095318658,APAR-2026-00204,+91-7994310083,AISHE-66390708,https://github.com/student204,https://leetcode.com/student204,https://linkedin.com/in/student204-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS204.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student204
eee4b532-e095-4ce8-b5bc-7563e68b3e43,704f2f6e-bfaa-45a2-8f35-9369a12a3dce,23ESKCS205,REG20260205,Rohan Yadav,C,2025-2029,2,9.59,80.7,998189916806,APAR-2026-00205,+91-9926561919,AISHE-88393811,https://github.com/student205,https://leetcode.com/student205,https://linkedin.com/in/student205-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS205.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student205
6078c613-ddd0-4405-ada8-7d19958af0ce,8575fc8d-2d8a-4cdc-8b6b-e98d5452969b,23ESKCS206,REG20260206,Anjali Rathore,B,2024-2028,4,7.92,91.1,998796286452,APAR-2026-00206,+91-6922050912,AISHE-87267850,https://github.com/student206,https://leetcode.com/student206,https://linkedin.com/in/student206-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS206.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student206
feb55156-cb88-4ab3-b9f6-de2ba4ee6975,a91a095a-a23b-45ce-bfe3-2c74813e4b0f,23ESKCS207,REG20260207,Nikhil Pandey,E,2024-2028,4,8.26,78.0,994641561508,APAR-2026-00207,+91-9612153089,AISHE-10791358,https://github.com/student207,https://leetcode.com/student207,https://linkedin.com/in/student207-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS207.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student207
ca34d703-c5f0-40d3-b570-d57728c74960,ac3ea5fb-b895-4a16-87b5-481f9c9c44ce,23ESKCS208,REG20260208,Aniket Mehta,D,2026-2030,1,7.01,77.3,999630522764,APAR-2026-00208,+91-8420632895,AISHE-62343121,https://github.com/student208,https://leetcode.com/student208,https://linkedin.com/in/student208-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS208.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student208
4e031b12-b862-41df-8fb6-89dc46a11145,f2bd6588-4e97-4e84-9bf1-7ed3f1d4d170,23ESKCS209,REG20260209,Kunal Singh,A,2023-2027,6,7.73,98.0,997729286665,APAR-2026-00209,+91-9677909930,AISHE-83300637,https://github.com/student209,https://leetcode.com/student209,https://linkedin.com/in/student209-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS209.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student209
511dc1d1-cdaa-440c-9440-19f6e47c84c0,e0fa9bfc-29d7-4cb1-b02f-2bd1f2380f48,23ESKCS210,REG20260210,Karan Sharma,E,2023-2027,6,8.4,97.9,998820716220,APAR-2026-00210,+91-7624232414,AISHE-39450273,https://github.com/student210,https://leetcode.com/student210,https://linkedin.com/in/student210-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS210.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student210
0c68f883-aefd-437b-a79c-b3228e962429,7d6d9770-4e47-4d83-89c4-b5d63a45c761,23ESKCS211,REG20260211,Sanjay Mehta,E,2025-2029,2,5.93,90.5,999926778966,APAR-2026-00211,+91-8567975319,AISHE-75181765,https://github.com/student211,https://leetcode.com/student211,https://linkedin.com/in/student211-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS211.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student211
6ff4f702-9890-4b07-8aad-27a23d83a88b,cfe67b73-2e54-4628-b98c-b6c4e9f84104,23ESKCS212,REG20260212,Harsh Bhardwaj,C,2026-2030,1,8.45,76.6,998018504644,APAR-2026-00212,+91-6517532243,AISHE-55114543,https://github.com/student212,https://leetcode.com/student212,https://linkedin.com/in/student212-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS212.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student212
9e1d912d-ca84-4fde-a46d-a190e20223b8,6f0a6e09-e0d1-446e-968f-4da24e220255,23ESKCS213,REG20260213,Sameer Mehta,D,2024-2028,4,6.65,63.9,997951902339,APAR-2026-00213,+91-9877583839,AISHE-32151928,https://github.com/student213,https://leetcode.com/student213,https://linkedin.com/in/student213-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS213.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student213
226cdeb9-2944-4b73-a8db-c0a09e1d6871,fd1495a6-7623-42dc-8936-9e6bfb620103,23ESKCS214,REG20260214,Varun Soni,B,2026-2030,1,7.17,83.3,996618965953,APAR-2026-00214,+91-9237039296,AISHE-93517915,https://github.com/student214,https://leetcode.com/student214,https://linkedin.com/in/student214-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS214.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student214
a12b4220-8d69-47ee-b2da-fbe283d107bd,5208bb43-0fb4-4039-ae59-dd9cabf333ea,23ESKCS215,REG20260215,Dev Mishra,D,2026-2030,1,7.81,81.4,993380355957,APAR-2026-00215,+91-6523076025,AISHE-89442503,https://github.com/student215,https://leetcode.com/student215,https://linkedin.com/in/student215-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS215.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student215
da4c690e-a178-42de-83ef-56798b0b6ebb,4db4445f-de10-440e-b7c7-e88097cdb474,23ESKCS216,REG20260216,Aarav Khandelwal,D,2026-2030,1,7.75,61.1,993238126945,APAR-2026-00216,+91-6190137896,AISHE-96268397,https://github.com/student216,https://leetcode.com/student216,https://linkedin.com/in/student216-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS216.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student216
84b1ec70-0060-4429-ad11-d1b7321a067b,04bb4ebf-f29e-4325-9c2c-df06ff7d41ef,23ESKCS217,REG20260217,Ayush Bhardwaj,B,2026-2030,1,7.24,87.7,994361527581,APAR-2026-00217,+91-9245706210,AISHE-71968116,https://github.com/student217,https://leetcode.com/student217,https://linkedin.com/in/student217-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS217.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student217
c53c0eb6-6619-4fb1-9280-7ac1349f6140,2dda8c86-0bb3-4539-909d-99edee0f0996,23ESKCS218,REG20260218,Rahul Singhal,E,2024-2028,4,6.78,80.1,996994451426,APAR-2026-00218,+91-7153992714,AISHE-44917589,https://github.com/student218,https://leetcode.com/student218,https://linkedin.com/in/student218-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS218.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student218
781ab867-85b4-4a89-b657-2560e8e11e9f,404ad239-2e3b-4707-8a59-d87baa7a4576,23ESKCS219,REG20260219,Pooja Kumar,D,2024-2028,4,6.89,92.7,993986257692,APAR-2026-00219,+91-9451492250,AISHE-38408562,https://github.com/student219,https://leetcode.com/student219,https://linkedin.com/in/student219-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS219.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student219
7effa285-57fc-4580-9cfb-a36daee85193,227a1d7a-85f8-4653-8ade-63986d258f87,23ESKCS220,REG20260220,Khushi Khandelwal,D,2024-2028,4,6.95,86.4,998670238364,APAR-2026-00220,+91-9450948014,AISHE-55298556,https://github.com/student220,https://leetcode.com/student220,https://linkedin.com/in/student220-skit,https://uei-resumes.s3.amazonaws.com/23ESKCS220.pdf,https://api.dicebear.com/7.x/initials/svg?seed=student220
